3 60 1008.184105
3 61 1001.321353
3 62 1054.130014
3 63 1013.318750
3 64 987.520458
4 1 974.179132
4 2 1015.513321
4 3 988.200339
4 4 1008.926859
4 5 1035.467041
4 6 1058.259431
4 7 1071.405687
4 8 1039.173649
4 9 1040.714218
4 10 1049.236692
4 11 1028.668796
4 12 1061.990203
4 13 1048.865488
4 14 1048.768925
4 15 995.113869
4 16 957.824273
4 17 851.076659
4 18 714.492504
4 19 752.587668
4 20 330.359453
4 21 19.437418
4 22 138.787052
4 23 167.881287
4 24 170.817132
4 25 231.704437
4 26 818.929384
4 27 1802.607786
4 28 2899.501157
4 29 3656.830420
4 30 4208.827515
4 31 4512.819815
4 32 4633.458162
4 33 4639.962049
4 34 4509.853367
4 35 4194.369214
4 36 3659.946718
4 37 2889.311924
4 38 1803.807776
4 39 819.644674
4 40 237.350353
4 41 165.274034
4 42 172.292167
4 43 127.641303
4 44 24.634021
4 45 346.767268
4 46 750.593464
4 47 712.065285
4 48 849.422481
4 49 954.022760
4 50 1013.543283
4 51 1055.589540
4 52 1038.363766
4 53 1060.512264
4 54 1023.886132
4 55 1049.302665
4 56 1048.071056
4 57 1036.954236
4 58 1062.875017
4 59 1062.016156
4 60 1042.586145
4 61 1020.015855
4 62 986.716633
4 63 1015.020287
4 64 970.176290
5 1 1002.514128
5 2 1013.912621
5 3 998.920609
5 4 1035.085561
5 5 1051.869336
5 6 1014.044645
5 7 1044.314950
5 8 1025.352183
5 9 1030.026058
5 10 993.896266
5 11 1018.510331
5 12 1009.188700
5 13 986.484246
5 14 936.692788
5 15 895.861258
5 16 799.740813
5 17 593.696724
5 18 326.794000
5 19 202.709481
5 20 90.534380
5 21 106.582851
5 22 -99.276440
5 23 -97.378857
5 24 875.517618
5 25 2403.640217
5 26 3829.066487
5 27 4761.098441
5 28 5133.111177
5 29 5276.019442
5 30 5371.281821
5 31 5395.501522
5 32 5387.259286
5 33 5390.195078
5 34 5393.613246
5 35 5364.318731
5 36 5282.860086
5 37 5129.207109
5 38 4746.380574
5 39 3831.129844
5 40 2406.615674
5 41 878.445307
5 42 -94.496879
5 43 -106.437441
5 44 117.486995
5 45 96.527682
5 46 198.211383
5 47 326.401040
5 48 591.688442
5 49 802.187146
5 50 909.383876
5 51 931.251746
5 52 979.215430
5 53 1012.696084
5 54 1018.473039
5 55 996.789652
5 56 1028.202415
5 57 1014.969065
5 58 1045.641940
5 59 1022.779493
5 60 1064.642928
5 61 1034.678078
5 62 995.821137
5 63 1009.815551
5 64 1006.361494
6 1 977.059386
6 2 972.345922
6 3 1020.091151
6 4 1045.114576
6 5 1007.501540
6 6 1035.243874
6 7 1015.011578
6 8 1040.360786
6 9 1015.714969
6 10 979.100438
6 11 960.256383
6 12 967.253880
6 13 919.327584
6 14 868.209082
6 15 741.586814
6 16 466.513966
6 17 -23.365213
6 18 55.218249
6 19 -128.473417
6 20 -176.935568
6 21 -81.646688
6 22 514.736076
6 23 2092.275232
6 24 3797.789236
6 25 4851.360119
6 26 5312.870309
6 27 5462.155666
6 28 5464.456798
6 29 5438.246926
6 30 5447.246521
6 31 5459.953254
6 32 5449.076799
6 33 5456.769025
6 34 5460.420769
6 35 5444.815732
6 36 5445.345848
6 37 5445.879366
6 38 5440.511155
6 39 5314.004731
6 40 4858.606250
6 41 3809.439791
6 42 2095.634201
6 43 519.349164
6 44 -79.350521
6 45 -185.672353
6 46 -127.780486
6 47 58.189725
6 48 -26.799283
6 49 471.325805
6 50 742.700816
6 51 860.325520
6 52 919.106192
6 53 979.418365
6 54 962.202055
6 55 979.600059
6 56 1009.049460
6 57 1039.061723
6 58 1021.901554
6 59 1047.899792
6 60 1013.556210
6 61 1044.830014
6 62 1011.575008
6 63 978.198710
6 64 985.770487
7 1 997.992095
7 2 967.032122
7 3 1013.840517
7 4 1028.720090
7 5 1043.439980
7 6 1009.584295
7 7 989.131433
7 8 972.764299
7 9 968.316158
7 10 935.084093
7 11 916.227297
7 12 871.203878
7 13 777.313178
7 14 588.113508
7 15 -9.962735
7 16 -130.935989
7 17 -259.635546
7 18 -29.141821
7 19 29.746032
7 20 116.871585
7 21 881.399404
7 22 2942.242498
7 23 4670.718986
7 24 5331.845640
7 25 5434.604861
7 26 5458.752857
7 27 5482.845128
7 28 5461.477398
7 29 5453.648502
7 30 5453.485659
7 31 5462.244193
7 32 5458.375735
7 33 5464.327668
7 34 5457.555391
7 35 5452.200036
7 36 5452.958305
7 37 5445.344155
7 38 5460.718165
7 39 5447.856309
7 40 5450.452183
7 41 5353.517531
7 42 4670.012533
7 43 2942.015660
7 44 863.719581
7 45 103.894601
7 46 45.665581
7 47 -19.807509
7 48 -254.510792
7 49 -138.704442
7 50 -23.648150
7 51 585.823105
7 52 790.071709
7 53 887.514896
7 54 910.561992
7 55 925.803808
7 56 966.569748
7 57 980.837600
7 58 1002.492964
7 59 1017.702067
7 60 1039.960464
7 61 1021.110360
7 62 1017.462794
7 63 972.388564
7 64 1010.333193
8 1 935.122022
8 2 970.645264
8 3 986.401700
8 4 1021.950672
8 5 1020.346922
8 6 1026.983709
8 7 982.415059
8 8 971.695922
8 9 932.919882
8 10 843.529817
8 11 741.750474
8 12 596.836772
8 13 337.873308
8 14 -75.935679
8 15 -67.745090
8 16 -99.405098
8 17 139.805682
8 18 81.629139
8 19 -134.109923
8 20 1256.161967
8 21 3680.882345
8 22 5030.984854
8 23 5432.534910
8 24 5463.884416
8 25 5436.838548
8 26 5457.604622
8 27 5480.779074
8 28 5455.568537
8 29 5456.898171
8 30 5456.683341
8 31 5457.629639
8 32 5462.158658
8 33 5478.479714
8 34 5460.766307
8 35 5459.842580
8 36 5446.959364
8 37 5444.278193
8 38 5455.164511
8 39 5453.673063
8 40 5454.396181
8 41 5480.126052
8 42 5434.928642
8 43 5026.574667
8 44 3652.064888
8 45 1265.737355
8 46 -111.836055
8 47 88.693784
8 48 136.861113
8 49 -122.762797
8 50 -70.764016
8 51 -64.410774
8 52 355.561215
8 53 594.350763
8 54 725.905128
8 55 843.239199
8 56 942.639843
8 57 986.386302
8 58 990.860909
8 59 1021.158656
8 60 1011.446326
8 61 1015.920787
8 62 995.661594
8 63 985.253735
8 64 935.543406
9 1 940.348082
9 2 950.049605
9 3 985.403517
9 4 991.275450
9 5 997.527319
9 6 982.587728
9 7 923.386823
9 8 834.843551
9 9 771.584897
9 10 635.473645
9 11 506.352286
9 12 265.286419
9 13 -24.121395
9 14 41.920214
9 15 123.213391
9 16 -78.409472
9 17 -43.422159
9 18 64.071012
9 19 1410.627173
9 20 3779.221977
9 21 5227.453122
9 22 5453.077765
9 23 5449.858651
9 24 5462.542829
9 25 5438.763444
9 26 5462.411382
9 27 5484.076937
9 28 5462.950063
9 29 5460.095119
9 30 5457.102214
9 31 5460.591055
9 32 5463.317089
9 33 5488.749088
9 34 5459.803668
9 35 5448.748070
9 36 5450.193643
9 37 5447.652256
9 38 5449.900879
9 39 5443.141117
9 40 5461.487837
9 41 5488.099503
9 42 5463.457351
9 43 5440.847100
9 44 5203.012023
9 45 3798.617253
9 46 1425.839418
9 47 80.564700
9 48 -62.582497
9 49 -97.243731
9 50 135.791965
9 51 53.706499
9 52 -16.480995
9 53 253.240297
9 54 500.629663
9 55 643.506975
9 56 782.981176
9 57 837.810294
9 58 915.234921
9 59 973.956970
9 60 992.638117
9 61 998.180451
9 62 999.717313
9 63 952.497093
9 64 940.427761
10 1 897.687301
10 2 948.502313
10 3 913.712266
10 4 905.998348
10 5 882.244882
10 6 868.833732
10 7 814.298670
10 8 748.013139
10 9 672.601386
10 10 534.951932
10 11 183.091963
10 12 13.033687
10 13 133.486273
10 14 131.061240
10 15 -148.969958
10 16 -74.992303
10 17 153.186590
10 18 1157.869611
10 19 3775.242833
10 20 5211.418268
10 21 5483.129280
10 22 5470.022136
10 23 5453.798385
10 24 5452.080667
10 25 5444.112356
10 26 5470.913578
10 27 5476.470159
10 28 5456.642365
10 29 5463.625799
10 30 5461.382528
10 31 5449.709526
10 32 5473.009241
10 33 5504.364699
10 34 5447.801000
10 35 5441.204437
10 36 5455.360376
10 37 5434.255573
10 38 5452.056897
10 39 5462.138118
10 40 5473.602707
10 41 5490.912889
10 42 5475.164259
10 43 5450.363411
10 44 5470.869547
10 45 5227.883138
10 46 3806.366166
10 47 1151.687269
10 48 122.778547
10 49 -72.673794
10 50 -135.253184
10 51 144.893729
10 52 131.753056
10 53 -6.803697
10 54 182.441987
10 55 543.768408
10 56 675.266229
10 57 743.056219
10 58 807.425444
10 59 867.806751
10 60 890.216753
10 61 926.245912
10 62 920.519450
10 63 954.280557
10 64 898.172928
11 1 804.586065
11 2 881.515647
11 3 861.652460
11 4 858.877039
11 5 863.095674
11 6 822.835859
11 7 766.735969
11 8 677.664290
11 9 500.966073
11 10 229.790253
11 11 89.616679
11 12 90.296160
11 13 -41.372517
11 14 -41.270731
11 15 40.349584
11 16 -121.830929
11 17 831.745411
11 18 3531.918037
11 19 5167.604579
11 20 5436.281466
11 21 5477.007392
11 22 5465.518060
11 23 5457.931031
11 24 5451.497046
11 25 5443.843990
11 26 5465.489812
11 27 5461.382059
11 28 5452.693721
11 29 5458.441170
11 30 5445.574562
11 31 5438.414785
11 32 5466.982342
11 33 5491.447470
11 34 5442.671291
11 35 5452.187143
11 36 5473.712655
11 37 5439.688169
11 38 5461.102054
11 39 5460.938421
11 40 5475.891390
11 41 5507.655476
11 42 5458.148875
11 43 5445.250241
11 44 5463.560707
11 45 5460.850768
11 46 5196.854024
11 47 3513.632544
11 48 816.828133
11 49 -114.818845
11 50 60.364984
11 51 -35.821468
11 52 -51.192525
11 53 85.527148
11 54 105.383792
11 55 245.002381
11 56 506.347302
11 57 677.729779
11 58 774.623069
11 59 836.695807
11 60 880.744275
11 61 868.078254
11 62 865.341903
11 63 882.463467
11 64 813.311028
12 1 827.798816
12 2 846.621372
12 3 885.739616
12 4 848.944493
12 5 818.281871
12 6 782.355812
12 7 701.920462
12 8 607.539364
12 9 365.780253
12 10 82.914846
12 11 -52.467239
12 12 -105.341057
12 13 75.139445
12 14 105.471296
12 15 -247.466110
12 16 443.004523
12 17 2866.079078
12 18 5055.522118
12 19 5447.324405
12 20 5433.308549
12 21 5471.576062
12 22 5448.412573
12 23 5463.906996
12 24 5448.275161
12 25 5443.843273
12 26 5470.251375
12 27 5463.364373
12 28 5453.178836
12 29 5561.489603
12 30 5616.342800
12 31 5521.438200
12 32 5565.114344
12 33 5582.265797
12 34 5753.136623
12 35 5715.951804
12 36 5471.094661
12 37 5432.857183
12 38 5468.303954
12 39 5480.360613
12 40 5482.280376
12 41 5507.806463
12 42 5453.898791
12 43 5450.790620
12 44 5469.730992
12 45 5468.437359
12 46 5460.621654
12 47 5052.255412
12 48 2864.443397
12 49 471.373554
12 50 -229.797823
12 51 106.366438
12 52 79.314057
12 53 -92.580875
12 54 -31.705627
12 55 85.019386
12 56 361.113683
12 57 611.514953
12 58 714.159854
12 59 790.601469
12 60 819.837698
12 61 848.702527
12 62 883.704663
12 63 856.662625
12 64 842.011439
13 1 829.070896
13 2 759.907149
13 3 833.690788
13 4 822.501078
13 5 796.143246
13 6 757.391228
13 7 681.492229
13 8 424.274408
13 9 -6.976994
13 10 -117.885060
13 11 -45.457502
13 12 162.894575
13 13 12.446799
13 14 -20.910966
13 15 49.885513
13 16 1977.846851
13 17 4679.984478
13 18 5452.865527
13 19 5461.553068
13 20 5456.722175
13 21 5476.916131
13 22 5459.440413
13 23 5463.914458
13 24 5486.104979
13 25 5480.741437
13 26 5487.109420
13 27 5451.792236
13 28 5479.360890
13 29 5922.710732
13 30 6102.473040
13 31 5852.254953
13 32 5884.515629
13 33 5888.279632
13 34 5972.320005
13 35 5897.725622
13 36 5458.582688
13 37 5413.706475
13 38 5441.890678
13 39 5447.778482
13 40 5444.897991
13 41 5467.614997
13 42 5425.478483
13 43 5436.163785
13 44 5455.338089
13 45 5455.817449
13 46 5451.365023
13 47 5440.963264
13 48 4670.923821
13 49 1978.098774
13 50 32.266775
13 51 -21.245147
13 52 12.513220
13 53 165.732739
13 54 -55.895006
13 55 -133.013628
13 56 -11.696042
13 57 430.271549
13 58 683.839009
13 59 751.898239
13 60 792.676908
13 61 821.860761
13 62 843.585848
13 63 771.219309
13 64 834.114939
14 1 890.322199
14 2 753.411619
14 3 833.730477
14 4 837.189425
14 5 782.661452
14 6 690.710724
14 7 439.558323
14 8 -68.357491
14 9 -70.734850
14 10 18.856331
14 11 100.068179
14 12 -82.888413
14 13 153.646469
14 14 -59.258071
14 15 889.154543
14 16 3919.604397
14 17 5374.707863
14 18 5472.683297
14 19 5462.372570
14 20 5454.289329
14 21 5489.666951
14 22 5458.093720
14 23 5436.235732
14 24 5464.312888
14 25 5458.188312
14 26 5467.492992
14 27 5486.304188
14 28 5489.293411
14 29 5685.343030
14 30 5790.649510
14 31 5629.937578
14 32 5638.808518
14 33 5666.920753
14 34 5865.545777
14 35 5808.669164
14 36 5485.041559
14 37 5474.983868
14 38 5510.693018
14 39 5506.739369
14 40 5499.363753
14 41 5514.652072
14 42 5459.024590
14 43 5454.546144
14 44 5466.303866
14 45 5439.369082
14 46 5463.022038
14 47 5463.805997
14 48 5352.348926
14 49 3902.277400
14 50 888.284665
14 51 -50.605453
14 52 142.584155
14 53 -102.509130
14 54 81.771940
14 55 14.838288
14 56 -63.115295
14 57 -64.876220
14 58 425.482083
14 59 680.089306
14 60 780.566574
14 61 843.842646
14 62 838.975884
14 63 752.533250
14 64 887.345944
15 1 935.849602
15 2 804.433607
15 3 786.336521
15 4 762.172914
15 5 645.985288
15 6 419.682374
15 7 -37.841692
15 8 11.378383
15 9 79.497856
15 10 18.966398
15 11 -154.191717
15 12 142.092107
15 13 77.706069
15 14 146.579699
15 15 2687.185334
15 16 5088.380855
15 17 5465.343038
15 18 5468.889576
15 19 5462.107917
15 20 5449.679775
15 21 5494.263601
15 22 5447.615192
15 23 5441.087719
15 24 5500.452020
15 25 5526.265755
15 26 5464.482274
15 27 5459.546022
15 28 5411.454722
15 29 5470.835584
15 30 5478.535131
15 31 5439.840874
15 32 5442.494130
15 33 5467.304581
15 34 5531.422091
15 35 5514.327630
15 36 5458.796379
15 37 5421.848896
15 38 5431.855905
15 39 5429.168741
15 40 5423.684733
15 41 5461.354172
15 42 5445.482247
15 43 5468.189326
15 44 5478.395280
15 45 5466.209478
15 46 5491.564269
15 47 5470.400421
15 48 5435.375259
15 49 5087.376411
15 50 2698.867976
15 51 149.155304
15 52 49.229849
15 53 131.054481
15 54 -149.547417
15 55 29.853051
15 56 82.027621
15 57 -5.972760
15 58 -54.404372
15 59 423.615651
15 60 658.174175
15 61 771.650166
15 62 788.636030
15 63 807.354450
15 64 937.052038
16 1 935.949644
16 2 855.410771
16 3 635.525005
16 4 583.620207
16 5 463.028323
16 6 247.485245
16 7 28.635811
16 8 121.266934
16 9 20.298634
16 10 -110.594797
16 11 106.288517
16 12 -22.451244
16 13 99.315122
16 14 1159.381641
16 15 4331.967309
16 16 5418.779736
16 17 5475.610296
16 18 5467.165814
16 19 5462.467919
16 20 5448.306355
16 21 5489.558142
16 22 5477.686384
16 23 5405.092447
16 24 5446.663112
16 25 5488.992328
16 26 5464.479479
16 27 5461.051648
16 28 5431.699252
16 29 5481.859093
16 30 5468.578919
16 31 5455.844524
16 32 5451.676213
16 33 5485.709935
16 34 5473.952577
16 35 5436.400344
16 36 5452.272607
16 37 5438.686473
16 38 5478.884801
16 39 5484.169879
16 40 5482.937003
16 41 5495.688542
16 42 5442.981057
16 43 5435.120955
16 44 5413.425624
16 45 5443.673099
16 46 5480.528828
16 47 5441.725007
16 48 5443.783327
16 49 5434.991323
16 50 4353.809725
16 51 1148.179760
16 52 82.771390
16 53 -13.548663
16 54 120.824377
16 55 -109.194756
16 56 4.325521
16 57 106.086749
16 58 34.052015
16 59 261.075462
16 60 469.167581
16 61 584.018132
16 62 631.893068
16 63 850.130977
16 64 935.606004
17 1 871.853433
17 2 739.344580
17 3 527.773125
17 4 513.366082
17 5 387.815313
17 6 53.773614
17 7 112.054690
17 8 -12.158411
17 9 -52.124128
17 10 141.405429
17 11 -117.981518
17 12 116.270516
17 13 184.131482
17 14 2798.767503
17 15 5152.080992
17 16 5451.425306
17 17 5474.321142
17 18 5443.640010
17 19 5455.129487
17 20 5449.474077
17 21 5456.811351
17 22 5456.993944
17 23 5422.460481
17 24 5474.353138
17 25 5477.526217
17 26 5481.584320
17 27 5466.890837
17 28 5458.820348
17 29 5459.039727
17 30 5445.466368
17 31 5489.459392
17 32 5467.931370
17 33 5467.419911
17 34 5470.987704
17 35 5418.011378
17 36 5464.721424
17 37 5444.409867
17 38 5474.622142
17 39 5454.370627
17 40 5429.107622
17 41 5461.934117
17 42 5465.971385
17 43 5469.949407
17 44 5470.904076
17 45 5492.438199
17 46 5466.308127
17 47 5414.713595
17 48 5469.332761
17 49 5480.592323
17 50 5155.171170
17 51 2773.792877
17 52 178.995171
17 53 131.293415
17 54 -117.746477
17 55 127.639458
17 56 -64.114701
17 57 -11.927731
17 58 125.368164
17 59 55.684118
17 60 383.269102
17 61 507.192381
17 62 525.844348
17 63 745.074786
17 64 878.367208
18 1 767.597632
18 2 748.805952
18 3 547.254866
18 4 389.436728
18 5 221.070840
18 6 81.898108
18 7 -40.021942
18 8 -20.761250
18 9 137.062653
18 10 -106.674289
18 11 94.263331
18 12 -38.505710
18 13 968.051989
18 14 4123.680887
18 15 5413.407742
18 16 5447.588382
18 17 5473.278582
18 18 5451.699805
18 19 5452.587660
18 20 5462.565305
18 21 5473.396904
18 22 5455.341968
18 23 5434.559524
18 24 5484.052887
18 25 5448.118787
18 26 5475.465865
18 27 5490.478153
18 28 5450.896433
18 29 5442.396319
18 30 5458.813320
18 31 5517.946679
18 32 5445.738105
18 33 5443.737336
18 34 5464.592849
18 35 5396.944315
18 36 5459.706096
18 37 5451.741294
18 38 5482.577994
18 39 5455.481641
18 40 5447.947518
18 41 5493.004505
18 42 5473.214999
18 43 5438.432336
18 44 5454.919694
18 45 5487.378709
18 46 5476.663659
18 47 5462.053964
18 48 5493.746807
18 49 5462.938852
18 50 5411.440302
18 51 4117.567147
18 52 985.447253
18 53 -33.252233
18 54 83.260676
18 55 -110.754252
18 56 141.466546
18 57 -9.487019
18 58 -37.656698
18 59 75.888759
18 60 216.911697
18 61 393.747082
18 62 555.583843
18 63 751.631660
18 64 763.699476
19 1 788.314989
19 2 723.756095
19 3 577.255035
19 4 310.746175
19 5 -9.368176
19 6 -66.129671
19 7 29.443109
19 8 148.870964
19 9 -52.437811
19 10 13.121592
19 11 7.657842
19 12 174.719399
19 13 2221.420621
19 14 4987.606263
19 15 5423.959465
19 16 5442.985977
19 17 5490.453801
19 18 5470.822163
19 19 5437.845698
19 20 5480.858152
19 21 5464.656729
19 22 5444.548790
19 23 5424.432959
19 24 5503.937799
19 25 5436.490901
19 26 5458.200029
19 27 5517.460889
19 28 5443.356990
19 29 5444.181532
19 30 5421.932049
19 31 5483.405700
19 32 5455.255117
19 33 5472.191605
19 34 5494.429605
19 35 5437.475540
19 36 5487.739549
19 37 5487.767936
19 38 5506.341496
19 39 5457.870057
19 40 5449.483262
19 41 5489.105649
19 42 5455.366956
19 43 5468.184408
19 44 5461.630718
19 45 5476.857377
19 46 5449.175933
19 47 5460.912358
19 48 5478.858096
19 49 5462.397021
19 50 5449.824252
19 51 5000.552504
19 52 2233.797971
19 53 172.331143
19 54 14.129741
19 55 24.278182
19 56 -53.948501
19 57 143.363216
19 58 20.940901
19 59 -69.215704
19 60 -2.204011
19 61 319.146056
19 62 578.935482
19 63 722.754324
19 64 787.235352
20 1 737.728160
20 2 741.718843
20 3 618.127790
20 4 46.194000
20 5 -144.784393
20 6 -18.149008
20 7 121.715792
20 8 -11.389519
20 9 25.983690
20 10 26.104262
20 11 -53.524305
20 12 553.937107
20 13 3519.995317
20 14 5362.909062
20 15 5471.625348
20 16 5427.418612
20 17 5457.264136
20 18 5494.017233
20 19 5430.456474
20 20 5471.380088
20 21 5465.531848
20 22 5445.750170
20 23 5437.797778
20 24 5496.185114
20 25 5447.655245
20 26 5453.490610
20 27 5357.647122
20 28 5161.646363
20 29 5080.194338
20 30 5238.883872
20 31 5498.257310
20 32 5487.273516
20 33 5462.617145
20 34 5453.493054
20 35 5410.076440
20 36 5439.036339
20 37 5465.030469
20 38 5469.933740
20 39 5431.245991
20 40 5441.648673
20 41 5456.715294
20 42 5469.093872
20 43 5465.636254
20 44 5430.632917
20 45 5489.948482
20 46 5464.148328
20 47 5469.129215
20 48 5447.041741
20 49 5449.938358
20 50 5464.170232
20 51 5333.502917
20 52 3509.738451
20 53 561.597993
20 54 -39.696641
20 55 25.386268
20 56 20.448478
20 57 -9.774318
20 58 128.088267
20 59 -6.041254
20 60 -140.416612
20 61 40.506006
20 62 613.899052
20 63 741.594230
20 64 744.276128
21 1 759.984841
21 2 655.886761
21 3 446.821605
21 4 -110.672930
21 5 -110.856759
21 6 67.153383
21 7 -24.597225
21 8 0.245944
21 9 161.592019
21 10 -172.937135
21 11 137.251124
21 12 1359.188863
21 13 4417.691534
21 14 5447.163132
21 15 5478.024870
21 16 5434.740721
21 17 5449.388983
21 18 5497.534627
21 19 5456.953775
21 20 5507.844891
21 21 5470.234295
21 22 5447.867368
21 23 5494.160105
21 24 5458.749442
21 25 5433.612132
21 26 5262.969128
21 27 4897.815468
21 28 4761.102054
21 29 4689.120493
21 30 4773.960575
21 31 5223.565105
21 32 5498.541725
21 33 5459.971871
21 34 5469.317907
21 35 5466.251010
21 36 5472.925076
21 37 5489.411559
21 38 5467.572086
21 39 5457.706818
21 40 5438.807033
21 41 5445.133896
21 42 5494.232431
21 43 5441.048901
21 44 5429.368176
21 45 5505.895680
21 46 5447.577185
21 47 5443.743725
21 48 5444.828012
21 49 5459.713935
21 50 5451.513732
21 51 5425.993685
21 52 4426.247894
21 53 1369.195270
21 54 128.530345
21 55 -193.432203
21 56 162.157682
21 57 13.942420
21 58 -8.082711
21 59 76.069663
21 60 -112.800815
21 61 -113.905947
21 62 446.152103
21 63 657.019847
21 64 761.947571
22 1 650.971531
22 2 500.541653
22 3 312.457394
22 4 24.536809
22 5 -77.280022
22 6 -38.339307
22 7 -56.781572
22 8 180.554054
22 9 -131.489556
22 10 145.411200
22 11 -13.955805
22 12 2456.569647
22 13 5019.106963
22 14 5420.966447
22 15 5484.737295
22 16 5477.191962
22 17 5436.638418
22 18 5476.022007
22 19 5416.581104
22 20 5495.286555
22 21 5474.893239
22 22 5408.818270
22 23 5474.093488
22 24 5478.038328
22 25 5311.841751
22 26 4856.724177
22 27 4708.108654
22 28 4767.077625
22 29 4755.248832
22 30 4737.956539
22 31 4939.160758
22 32 5479.695365
22 33 5439.886624
22 34 5425.412266
22 35 5439.261137
22 36 5484.383527
22 37 5474.207107
22 38 5436.065789
22 39 5465.778679
22 40 5441.606868
22 41 5478.969876
22 42 5514.258480
22 43 5448.558256
22 44 5484.204443
22 45 5509.685080
22 46 5423.213105
22 47 5462.429017
22 48 5469.724784
22 49 5467.524917
22 50 5443.118395
22 51 5429.038479
22 52 5029.175793
22 53 2438.498486
22 54 -44.954004
22 55 137.133419
22 56 -119.762029
22 57 183.347046
22 58 -64.113643
22 59 -51.212162
22 60 -83.679111
22 61 28.743127
22 62 321.959801
22 63 508.382095
22 64 652.894280
23 1 511.420391
23 2 465.456976
23 3 61.691841
23 4 146.440071
23 5 -141.741164
23 6 -140.545493
23 7 131.268545
23 8 -8.643825
23 9 69.256157
23 10 -20.032941
23 11 462.170311
23 12 3228.846958
23 13 5262.854106
23 14 5457.693265
23 15 5459.170411
23 16 5449.368041
23 17 5445.613735
23 18 5484.772275
23 19 5411.439038
23 20 5460.027087
23 21 5464.380525
23 22 5402.238016
23 23 5540.607720
23 24 5344.857135
23 25 4865.752587
23 26 4705.640238
23 27 4705.654160
23 28 4717.326100
23 29 4707.177286
23 30 4741.403399
23 31 4774.467354
23 32 5380.966450
23 33 5470.905582
23 34 5457.960420
23 35 5490.498102
23 36 5289.762488
23 37 5112.212563
23 38 5281.126475
23 39 5484.542603
23 40 5448.462718
23 41 5428.898263
