-1.1259	-1.3132	-0.8794	-1.4665	-2.0897	-1.218	-1.6429	-2.0132	-1.7816	-1.6849	-2.8214	-1.7895	-1.8786	-1.6177	-2.0108	-2.519	-1.2729	-1.8037	-2.5251	-1.7502	-1.4557	-1.4295	-1.3718	-1.3616	-1.5953	-1.7121	-9.2891	-0.0168	-13.8284	-3.7984	-0.4464	-0.578	-0.1097	-1.2175	-0.2164	-2.5687	-0.3587	-1.1796	-1.3206	-3.0356	-0.1579	-4.649	
-0.1644	-0.1797	-0.1231	-0.21	-0.3116	-0.184	-0.2563	-0.3183	-0.2642	-0.2565	-0.4163	-0.2627	-0.2739	-0.2339	-0.3088	-0.373	-0.2936	-0.2237	-0.3945	-0.2691	-0.2125	-0.2073	-0.1946	-0.2058	-0.2325	-0.2101	-1.3519	-0.0025	-1.7025	-0.6463	-0.0677	-0.0809	-0.0153	-0.1736	-0.0316	-0.3621	-0.0514	-0.1684	-0.1823	-0.4477	-0.0224	-0.6315	
-0.3742	-0.4294	-0.283	-0.4765	-0.684	-0.4089	-0.5664	-0.7025	-0.5909	-0.5679	-0.9331	-0.5836	-0.6107	-0.526	-0.7026	-0.8611	-0.7023	-0.5382	0.131	-0.5948	-0.4742	-0.4406	-0.4435	-0.4603	-0.5211	-0.56	-2.983	-0.0053	-2.2547	-1.4179	-0.1472	-0.1499	-0.0336	-0.3414	-0.0685	-0.7463	-0.1118	-0.3594	-0.369	-1.0111	-0.0459	-1.1409	
-0.0951	-0.1093	-0.0723	-0.1217	-0.1777	-0.1045	-0.1477	-0.1832	-0.1515	-0.1469	-0.239	-0.1495	-0.156	-0.1338	-0.1827	-0.2235	-0.1757	-0.1541	-0.202	-0.1534	-0.1213	-0.1188	-0.1135	-0.1174	-0.1334	-0.1372	-0.7601	-0.0015	-1.1318	-0.373	-0.0386	-0.0473	-0.0091	-0.1004	-0.0181	-0.2129	-0.0301	-0.0974	-0.0878	-0.2674	-0.013	-0.3829	
-0.0284	-0.0337	-0.0227	-0.0371	-0.0547	-0.0315	-0.045	-0.0555	-0.0464	-0.0444	-0.0746	-0.0227	-0.0465	-0.0408	-0.0556	-0.068	-0.0542	-0.0461	-0.0725	-0.0476	-0.0376	-0.0365	-0.0356	-0.037	-0.0414	-0.0409	-0.2397	-4.59E-04	-0.3666	-0.1146	-0.0118	-0.0151	-0.0025	-0.0274	-0.0057	-0.0668	-0.0093	-0.027	-0.0342	-0.0766	-0.0036	-0.1221	
-0.0112	-0.013	-0.0086	-0.0145	-0.0212	-0.012	-0.0172	-0.0214	-0.018	0.0037	-0.0288	-0.0149	-0.0151	-0.0106	-0.0202	-0.0209	-0.0197	-0.0161	-0.0274	-0.015	-0.0146	0.065	-0.0138	-0.0141	-0.0162	-0.0152	-0.0932	-1.69E-04	-0.1424	-0.043	-0.0045	-0.0054	-0.001	-0.0119	-0.0021	-0.025	-0.0036	-0.0115	-0.0124	-0.0287	-0.0015	-0.046	
-0.8492	-0.9917	-0.6266	-1.0865	-1.5725	-0.9307	-1.2981	-1.5922	-1.3731	-1.2932	-2.1374	-1.232	-1.3574	-1.1152	-1.5813	-1.9273	-1.5841	-1.3355	-2.0539	-1.3784	-1.1243	-1.0905	-0.7986	-1.0587	-1.0952	-1.279	-7.2462	-0.0132	-10.3469	-3.1735	-0.3298	-0.4414	-0.0782	-0.9125	-0.1645	-1.8042	-0.2747	-0.8941	-0.9208	-2.3063	-0.1162	-3.4273	
-0.007	-0.0081	-0.0027	-0.0089	-0.013	-0.0073	-0.0107	-0.0132	-0.0112	-0.0094	-0.0174	-0.0108	-0.011	-0.0053	-0.0119	-0.0131	-0.0104	-0.0095	-0.0168	-0.0111	-0.009	-0.0089	-0.0084	-0.0077	-0.01	-0.008	-0.0578	-7.97E-05	-0.0875	-0.0262	0.0013	-0.0036	-6.28E-04	-0.0071	-0.0013	-0.0156	-0.0022	-0.0069	-0.008	-0.0183	-9.49E-04	-0.0287	
-0.0377	-0.0442	-0.0276	-0.0489	-0.0706	-0.0412	-0.057	-0.0697	-0.0608	-0.0538	-0.0958	-0.0598	-0.0633	-0.0545	-0.0716	-0.0885	-0.0721	-0.0621	-0.0908	-0.0608	-0.0493	-0.0465	-0.045	-0.0469	0.0682	-0.0579	-0.3172	-5.52E-04	-0.3882	-0.1406	-0.0116	-0.0176	-0.0022	-0.0389	-0.0067	-0.0794	-0.0119	-0.0329	-0.0297	-0.0977	-0.0049	-0.1277	
-0.1412	-0.1663	-0.1125	-0.1874	-0.2671	-0.1556	-0.2112	-0.261	-0.2274	-0.2149	-0.361	-0.228	-0.2397	-0.2064	-0.2629	-0.329	-0.2695	-0.232	-0.3299	-0.2253	-0.1854	-0.1758	-0.1737	-0.1756	-0.2036	-0.22	-1.1817	-0.0018	-1.6327	-0.5027	-0.0566	-0.0642	0.001	-0.1524	-0.0238	-0.296	-0.0435	-0.1217	-0.1572	-0.3729	-0.0186	-0.5699	
-1.6326	-1.8509	-1.2321	-2.0447	-2.9518	-1.7822	-2.5005	-3.0915	-2.5381	-2.4695	-3.9766	-2.4909	-2.6095	-2.2331	-3.0691	-3.7369	-3.0509	-2.6016	-3.9573	-2.6133	-2.0024	-2.0122	-1.8863	-1.9916	-2.2483	-2.4202	-13.3867	-0.0249	-21.0325	-6.3332	-0.6577	-0.848	-0.1546	-1.7243	-0.3066	-3.6387	-0.5096	-1.644	-1.903	-4.5515	-0.226	-6.7273	
-0.0085	-0.0098	-0.0065	-0.0109	-0.0153	-0.009	-0.0124	-0.0152	-0.0135	-0.0127	-0.0213	-0.0134	-0.014	-0.0121	-0.0154	-0.0193	-0.0158	-0.0136	-0.0194	-0.0129	-0.011	-0.0095	-0.0103	-0.0103	-0.0118	-0.0128	-0.0703	1.62E-04	-0.0807	-0.0298	-0.0029	-0.003	-7.49E-04	-0.0079	-0.0013	-0.0149	-0.0026	-0.0083	-0.0084	-0.021	-0.001	-0.0297	
-0.137	-0.1603	-0.1063	-0.1775	-0.2537	-0.1506	-0.2079	-0.2586	-0.2198	-0.21	-0.349	-0.2177	-0.2281	-0.1968	-0.2596	-0.3205	-0.2612	-0.2242	-0.3303	-0.2182	-0.178	-0.1548	-0.1662	-0.1713	-0.193	-0.2098	-1.1264	-0.0018	-0.6496	-0.5182	-0.0541	-0.0395	-0.0119	-0.111	-0.0254	-0.2395	-0.0393	-0.1253	-0.1112	-0.3664	-0.0148	-0.2393	
-1.2251	-1.4517	-0.9762	-1.6256	-2.2946	-1.3221	-1.7573	-2.1462	-1.9534	-1.8292	-3.0974	-1.9735	-2.0786	-1.7928	-2.183	-2.7803	-2.2871	-1.9715	-2.6682	-1.8872	-1.6098	-1.5745	-1.5193	-1.4782	-1.7546	-1.8929	-10.3449	-0.0187	-14.8938	-4.9164	-0.4878	-0.6338	-0.1207	-1.3403	-0.2414	-2.8193	-0.3933	-1.3006	-1.4449	-3.2937	-0.1745	-5.0717	
-0.3158	-0.3701	-0.2498	-0.4129	-0.5864	-0.3407	-0.4656	-0.5736	-0.5058	-0.4781	-0.8048	-0.5061	-0.5324	-0.4592	-0.5781	-0.726	-0.5916	-0.5119	-0.7243	-0.4893	-0.4103	-0.3823	-0.3891	-0.3899	-0.4482	-0.4837	-2.6561	-0.0048	-3.5955	-1.1037	-0.1164	-0.1442	-0.0268	-0.2214	-0.0536	-0.6303	-0.0974	-0.2435	-0.3195	-0.8539	-0.0345	-1.1402	
-0.7302	-0.848	-0.574	-0.9554	-1.3455	-0.7917	-1.0572	-1.3349	-1.1557	-1.0669	-1.8356	-1.1505	-1.2044	-1.0391	-1.3402	-1.6725	-1.3593	-1.1721	-1.6991	-1.1594	-0.9447	-0.4701	-0.8619	-0.8966	-0.9999	-1.1147	-6.0249	-0.0111	-8.9223	-2.605	-0.2889	-0.3766	-0.0699	-0.7517	-0.1276	-1.6567	-0.2329	-0.6818	-0.7294	-2.0098	-0.0647	-2.9986	
-0.3533	-0.4134	-0.277	-0.4609	-0.6583	-0.3818	-0.5147	-0.6254	-0.5589	-0.5144	-0.8903	-0.5635	-0.5894	-0.5108	-0.6407	-0.8066	-0.662	-0.5697	-0.7937	-0.5396	-0.458	-0.4354	-0.4326	-0.4288	-0.502	-0.5418	-2.9384	-0.0051	-3.4217	-1.2001	-0.131	-0.1631	-0.0338	-0.3611	-0.0682	-0.7579	-0.1038	-0.3537	-0.3825	-0.9474	-0.0461	-1.29	
-0.4067	-0.4812	-0.3242	-0.5364	-0.7568	-0.4227	-0.5871	-0.7238	-0.6509	-0.6124	-1.0321	-0.6529	-0.6876	-0.5939	-0.7326	-0.9268	-0.7588	-0.6561	-0.8982	-0.6347	-0.5338	-0.511	-0.5036	-0.4962	-0.5726	-0.6272	-3.4267	-0.006	-4.795	-1.3536	-0.1572	-0.1948	-0.0395	-0.3386	-0.0794	-0.9193	-0.1239	-0.4199	-0.4604	-1.1033	-0.0547	-1.6575	
-0.0155	-0.0185	-0.0122	-0.0206	-0.0296	-0.0171	-0.0235	-0.0297	-0.0252	-0.0243	-0.04	-0.0247	-0.0262	-0.0225	-0.0288	-0.0333	-0.0206	-0.0252	-0.0362	-0.0255	-0.0204	-0.0172	-0.019	-0.0196	-0.0225	-0.0218	-0.1284	-2.41E-04	-0.1871	-0.0594	-0.0064	-0.0076	-0.0015	-0.017	-0.003	-0.0358	-0.0051	-0.0164	-0.0184	-0.0429	-0.0022	-0.0641	
-0.0481	-0.056	-0.0354	-0.0623	-0.09	-0.0528	-0.0723	-0.0905	-0.077	-0.0742	-0.1213	-0.0754	-0.0796	-0.0678	-0.0892	-0.1054	-0.0912	-0.0781	-0.1151	-0.0443	-0.0615	-0.0574	-0.0574	-0.0576	-0.0682	-0.0683	-0.3845	-7.52E-04	-0.6265	-0.1888	-0.0197	-0.0255	-0.0046	-0.0525	-0.0093	-0.1106	-0.0155	-0.0502	-0.0568	-0.1343	-0.0069	-0.2035	
-0.0065	-0.0084	-0.0061	-0.0101	-0.0144	-0.0081	-0.0109	-0.0145	-0.0119	-0.0118	-0.0194	-0.0119	-0.0127	-0.0109	-0.0143	-0.0178	-0.0146	-0.0125	-0.0189	-0.0126	-0.01	-0.0096	-0.0085	-0.0097	-0.0038	-0.0118	-0.0639	-1.21E-04	-0.096	-0.0296	-0.0028	-0.0034	-7.45E-04	-0.007	-0.0014	-0.0172	-0.0025	-0.008	-0.0042	-0.0216	-0.0011	-0.0318	
-0.4855	-0.5551	-0.3732	-0.6353	-0.9007	-0.5252	-0.7082	-0.8687	-0.7751	-0.7254	-1.2198	-0.7707	-0.8073	-0.6999	-0.87	-1.0911	-0.9019	-0.7817	-1.0888	-0.7558	-0.6336	-0.5736	-0.5868	-0.5871	-0.6831	-0.7422	-4.0666	-0.0074	-5.8352	-1.6293	-0.1812	-0.246	-0.0474	-0.5104	-0.0947	-1.0705	-0.1419	-0.4997	-0.5607	-1.2969	-0.0638	-1.9422	
-0.0333	-0.0428	-0.0295	-0.0485	-0.0701	-0.0397	-0.0545	-0.0672	-0.056	-0.0564	-0.0934	-0.0589	-0.0623	-0.0537	-0.0695	-0.0859	-0.0696	-0.0605	-0.088	-0.0573	-0.0481	-0.0447	-0.0445	-0.0464	-0.052	-0.0574	-0.3099	-5.26E-04	-0.4329	-0.1358	-0.0147	-0.0152	-0.0034	-0.0382	-0.0066	-0.0645	-0.0103	-0.0319	-0.0323	-0.095	-0.0038	-0.1031	
-0.0445	-0.0203	-0.0392	-0.0572	-0.0848	-0.0468	-0.0682	-0.0864	-0.0666	-0.0731	-0.1125	-0.072	-0.0765	-0.0671	-0.0913	-0.1092	-0.0914	-0.0781	-0.1252	-0.0812	-0.0604	-0.0607	-0.0497	-0.0629	-0.0717	-0.0743	-0.4175	-7.89E-04	-0.6587	-0.1976	-0.0192	-0.0265	-0.0049	-0.0552	-0.0094	-0.0856	-0.0111	-0.0511	-0.0521	-0.1311	-0.0071	-0.2133	
-0.0778	-0.0906	-0.0608	-0.1006	-0.1419	-0.0838	-0.1132	-0.1386	-0.1237	-0.1158	-0.1959	-0.1235	-0.1298	-0.112	-0.1399	-0.1764	-0.144	-0.1244	-0.1743	-0.1183	-0.1004	-0.0928	-0.095	-0.0944	-0.1086	-0.1173	-0.6488	-0.0011	-0.8985	-0.2631	-0.0288	-0.0366	-0.0067	-0.0633	-0.0147	-0.1586	-0.0241	-0.0559	-0.0791	-0.2075	-0.0085	-0.2955	
-8.92E-04	-0.0011	-7.42E-04	-0.0012	-0.0017	-9.70E-04	-0.0013	-0.0017	-0.0015	-0.0014	-0.0024	-0.0015	-0.0016	-0.0014	-0.0017	-0.0021	-0.0017	-0.0015	-0.0021	-0.0015	-0.0012	-0.0011	-0.0011	-0.0011	-0.0013	-0.0014	-0.0078	-1.22E-05	-0.011	-0.0032	-3.61E-04	-3.69E-04	-8.94E-05	9.00E-04	-4.04E-05	-0.002	-2.81E-04	-9.29E-04	0.0029	-0.0025	2.58E-05	-0.0036	
