74	3	43.4086	8.2857	2.9957 
74	3	43.4086	16	2.4849 
74	3	43.4086	24	2.3026 
74	3	43.4086	32	2.3026 
75	3	40.616	0	2.3026 
75	3	40.616	8.2857	2.7726 
75	3	40.616	18.2857	2.1972 
75	3	40.616	34	2.3979 
76	3	33.4374	0	2.5649 
76	3	33.4374	7.1429	2.7726 
76	3	33.4374	15.7143	2.9444 
76	3	33.4374	24.8571	3.2189 
76	3	33.4374	32.8571	2.4849 
77	2	29.9302	0	2.4423 
77	2	29.9302	9.2857	2.7726 
78	2	41.462	0	2.8034 
78	2	41.462	8.4286	2.7726 
78	2	41.462	17.4286	3.9890 
78	2	41.462	25.4286	2.9957 
79	2	36.8433	0	3.3673 
79	2	36.8433	3	3.7136 
80	4	43.3265	0	2.0794 
80	4	43.3265	8.5714	2.8904 
80	4	43.3265	16.5714	3.3673 
80	4	43.3265	25	2.7081 
80	4	43.3265	33	3.2189 
81	4	39.5373	0	2.9444 
81	4	39.5373	8.7143	3.7136 
81	4	39.5373	17.7143	3.6376 
81	4	39.5373	25.1429	2.9957 
81	4	39.5373	34	2.7081 
82	1	33.5633	0	2.7726 
82	1	33.5633	7.2857	2.0794 
82	1	33.5633	16	2.5649 
82	1	33.5633	24.2857	1.7918 
82	1	33.5633	32.2857	2.0794 
83	2	28.8624	0	3.6636 
83	2	28.8624	9	4.9127 
83	2	28.8624	18	3.8067 
83	2	28.8624	26	3.9120 
83	2	28.8624	40	2.4849 
84	4	45.2621	0	2.4849 
84	4	45.2621	9	1.7918 
84	4	45.2621	17	2.6391 
84	4	45.2621	23.2857	2.7081 
84	4	45.2621	30.1429	2.9957 
84	4	45.2621	38.8571	2.3026 
85	1	48.3806	0	1.9459 
86	2	53.0048	0	2.3026 
86	2	53.0048	8	2.6391 
87	4	43.3867	0	2.6391 
87	4	43.3867	7.5714	1.9459 
87	4	43.3867	13.7143	2.9444 
87	4	43.3867	30	2.3026 
87	4	43.3867	37.7143	2.0794 
88	3	48.1588	0	3.7013 
88	3	48.1588	11	2.1972 
88	3	48.1588	22	2.3026 
89	1	42.4723	0	1.7918 
90	3	41.6427	0	3.5115 
91	4	45.462	0	3.9890 
91	4	45.462	15.8571	4.3438 
91	4	45.462	31.1429	5.2257 
91	4	45.462	39.1429	4.9273 
92	3	36.0958	0	3.4012 
92	3	36.0958	15.8571	3.4340 
92	3	36.0958	25.8571	2.3026 
93	4	46.872	0	2.4849 
93	4	46.872	17.4286	2.8904 
94	2	40.6543	0	3.7728 
95	3	25.4237	0	2.8904 
96	2	36.9692	0	2.0794 
96	2	36.9692	16.5714	2.0794 
97	1	50.9021	0	3.7257 
97	1	50.9021	16.1429	2.9957 
98	2	37.8207	0	1.7047 
98	2	37.8207	7.8571	1.3863 
98	2	37.8207	14.8571	1.6094 
98	2	37.8207	20.8571	1.7918 
98	2	37.8207	37.8571	1.3863 
99	2	26.0014	0	1.7918 
99	2	26.0014	8.5714	1.6094 
99	2	26.0014	17.5714	2.3026 
99	2	26.0014	24.8571	1.9459 
99	2	26.0014	32.8571	1.6094 
100	1	52.8789	0	2.1972 
100	1	52.8789	7.8571	1.9459 
101	4	41.1526	0	2.8034 
101	4	41.1526	7.8571	2.7726 
101	4	41.1526	14.5714	2.7081 
101	4	41.1526	23.8571	2.3979 
101	4	41.1526	31.5714	2.6391 
101	4	41.1526	39.5714	2.3026 
102	3	49.7632	0	3.3322 
103	4	40.0712	0	2.8622 
103	4	40.0712	7.8571	2.7081 
103	4	40.0712	11.2857	2.6391 
103	4	40.0712	18.8571	2.0794 
103	4	40.0712	27.4286	1.6094 
103	4	40.0712	36.4286	1.7918 
104	1	32.7146	0	3.5553 
104	1	32.7146	7.7143	3.4012 
104	1	32.7146	16.7143	2.8904 
105	2	36.9309	0	3.4657 
105	2	36.9309	7.7143	3.1781 
105	2	36.9309	16.7143	2.5649 
105	2	36.9309	23	2.0794 
106	3	28.9582	0	2.2513 
106	3	28.9582	8	1.0986 
106	3	28.9582	16	0.6931 
106	3	28.9582	24	0.6931 
107	3	41.692	0	2.7408 
107	3	41.692	8	4.6250 
107	3	41.692	16	3.3673 
107	3	41.692	32	2.7081 
108	4	34.601	0	3.7728 
108	4	34.601	8.1429	4.3307 
108	4	34.601	16.1429	3.9512 
108	4	34.601	32.1429	3.9318 
109	2	54.1054	0	2.9704 
109	2	54.1054	8.8571	3.0910 
109	2	54.1054	17.1429	3.3322 
109	2	54.1054	35.1429	3.7612 
110	4	48.9911	0	3.1987 
110	4	48.9911	7	5.1533 
110	4	48.9911	17	5.3230 
110	4	48.9911	32	5.6768 
111	1	36.6489	0	1.2528 
112	1	38.0397	0	3.4812 
112	1	38.0397	8.4286	3.2958 
112	1	38.0397	16.1429	3.0445 
112	1	38.0397	33.1429	3.4340 
113	3	52.8077	0	3.9120 
113	3	52.8077	16.1429	3.3673 
113	3	52.8077	31.1429	3.9120 
114	2	28.9555	0	3.0681 
114	2	28.9555	16	2.3026 
115	2	31.6824	0	1.7047 
115	2	31.6824	11.8571	2.9444 
116	1	24.1561	0	2.4423 
116	1	24.1561	16	2.1972 
116	1	24.1561	32	2.6391 
117	4	36.2218	0	1.3863 
118	1	31.8987	0	3.3322 
118	1	31.8987	15.7143	3.5835 
118	1	31.8987	31.4286	2.7081 
119	3	33.5715	0	4.2341 
119	3	33.5715	7.1429	2.9444 
120	2	46.7406	0	3.2581 
120	2	46.7406	7.2857	4.1109 
120	2	46.7406	10.2857	2.3979 
120	2	46.7406	19.2857	2.1972 
121	3	30.0507	0	2.7081 
121	3	30.0507	9.7143	2.7726 
121	3	30.0507	16.5714	2.9444 
121	3	30.0507	24.8571	2.9444 
121	3	30.0507	32.7143	2.8332 
122	2	34.4449	0	2.3979 
122	2	34.4449	6.5714	3.0910 
122	2	34.4449	15.5714	3.0445 
122	2	34.4449	22.4286	3.1781 
122	2	34.4449	30.5714	2.3979 
122	2	34.4449	38.5714	2.6391 
123	4	25.0787	0	2.0794 
123	4	25.0787	8.2857	2.9957 
123	4	25.0787	16	2.3026 
123	4	25.0787	24	2.7081 
123	4	25.0787	32	2.7726 
123	4	25.0787	40	1.6094 
124	4	61.1143	0	3.0445 
124	4	61.1143	8.1429	3.2581 
124	4	61.1143	17.1429	3.1355 
124	4	61.1143	25.1429	2.1972 
125	3	40.0082	0	2.9704 
126	1	38.8802	0	2.8034 
126	1	38.8802	8.1429	2.5649 
126	1	38.8802	16.2857	2.0794 
126	1	38.8802	24.2857	1.7918 
126	1	38.8802	32.2857	1.7918 
127	1	34.0917	0	3.6376 
127	1	34.0917	17	3.2958 
127	1	34.0917	25	1.9459 
127	1	34.0917	33	2.0794 
128	2	30.6858	0	2.8904 
128	2	30.6858	8.1429	3.8286 
128	2	30.6858	16	4.3694 
128	2	30.6858	24.1429	3.0910 
128	2	30.6858	32.1429	2.7726 
129	1	50.3765	0	3.7257 
129	1	50.3765	8	3.6109 
129	1	50.3765	16	3.8712 
129	1	50.3765	24	3.6376 
129	1	50.3765	32.1429	3.2958 
130	4	32.7995	0	3.3844 
130	4	32.7995	7.7143	3.1355 
130	4	32.7995	15.7143	3.4965 
130	4	32.7995	23.8571	2.3979 
130	4	32.7995	27.8571	2.1972 
130	4	32.7995	34.8571	2.3979 
131	4	24.6817	0	1.6094 
131	4	24.6817	7.7143	2.0794 
131	4	24.6817	15.7143	1.6094 
131	4	24.6817	24.4286	1.7918 
131	4	24.6817	28.8571	2.3026 
131	4	24.6817	36.7143	1.9459 
132	1	43.269	0	3.2958 
132	1	43.269	9	3.4012 
132	1	43.269	16.1429	3.1355 
132	1	43.269	30.2857	2.8332 
133	2	34.8747	0	3.0910 
133	2	34.8747	7.5714	3.1781 
133	2	34.8747	15.7143	2.7726 
133	2	34.8747	23.7143	2.1972 
133	2	34.8747	31.7143	1.9459 
133	2	34.8747	39.8571	1.3863 
134	4	28.5257	0	3.4657 
134	4	28.5257	8.4286	3.4012 
134	4	28.5257	15.4286	3.4657 
134	4	28.5257	23.8571	3.8067 
134	4	28.5257	32.4286	2.9957 
134	4	28.5257	39.8571	3.5835 
135	4	42.5955	0	3.2581 
135	4	42.5955	16.4286	4.2341 
135	4	42.5955	24.4286	4.2341 
135	4	42.5955	32.4286	2.8904 
136	1	36.0301	0	2.1972 
136	1	36.0301	9.5714	0.6931 
136	1	36.0301	22.4286	1.7918 
136	1	36.0301	27.4286	2.0794 
136	1	36.0301	35.4286	1.7918 
137	2	39.5975	0	3.7136 
138	3	34.924	0	2.3979 
138	3	34.924	8.4286	1.7918 
138	3	34.924	12.8571	1.6094 
139	1	29.1061	0	2.6391 
139	1	29.1061	8.2857	1.7918 
139	1	29.1061	16.2857	1.9459 
140	2	38.4476	0	3.5115 
140	2	38.4476	8	3.6636 
140	2	38.4476	16	3.5264 
141	4	45.0951	0	3.7955 
141	4	45.0951	9.7143	4.1271 
141	4	45.0951	17.7143	3.6636 
141	4	45.0951	26.4286	3.8067 
142	1	53.1691	0	3.3844 
142	1	53.1691	7.8571	2.6391 
142	1	53.1691	16	3.2958 
142	1	53.1691	24	2.4849 
142	1	53.1691	32	2.8904 
142	1	53.1691	39.8571	2.7081 
143	2	55.4442	0	4.2973 
143	2	55.4442	8.1429	4.3307 
143	2	55.4442	11	1.9459 
143	2	55.4442	19.5714	3.4340 
143	2	55.4442	24.1429	3.7377 
143	2	55.4442	32	3.6376 
144	3	28.9582	0	2.3979 
144	3	28.9582	3.5714	2.7081 
144	3	28.9582	12.5714	2.3026 
144	3	28.9582	20.5714	2.3979 
144	3	28.9582	28.5714	2.7081 
144	3	28.9582	36.5714	2.1972 
145	3	27.321	0	3.2189 
145	3	27.321	8.5714	3.3673 
145	3	27.321	17	3.5835 
145	3	27.321	24.8571	1.7918 
145	3	27.321	32.5714	2.3026 
146	1	31.4606	0	3.3322 
146	1	31.4606	7.8571	2.7081 
146	1	31.4606	14.5714	2.3979 
146	1	31.4606	24	2.1972 
146	1	31.4606	32	2.5649 
147	1	40.4983	0	4.0431 
148	4	31.3073	0	4.2973 
148	4	31.3073	8	4.6347 
148	4	31.3073	15.8571	4.1589 
148	4	31.3073	24	3.6109 
148	4	31.3073	32	3.1355 
148	4	31.3073	40	3.9318 
149	3	28.4408	0	2.8622 
149	3	28.4408	8	2.5649 
149	3	28.4408	15.8571	2.9444 
149	3	28.4408	25.5714	2.3979 
150	1	40.9144	0	3.7955 
150	1	40.9144	8.8571	2.8904 
150	1	40.9144	16	2.9444 
150	1	40.9144	24.1429	3.4340 
150	1	40.9144	31.8571	2.7081 
150	1	40.9144	39.7143	1.7918 
151	2	46.3682	0	3.8067 
151	2	46.3682	15.7143	5.1059 
151	2	46.3682	23.7143	4.3438 
151	2	46.3682	32	4.2767 
151	2	46.3682	40	3.8918 
152	3	36.7967	0	4.2973 
152	3	36.7967	8.1429	5.6168 
152	3	36.7967	17.2857	5.0304 
152	3	36.7967	24.2857	5.0239 
152	3	36.7967	32.4286	5.0499 
153	2	52.8734	0	2.9178 
153	2	52.8734	8.1429	4.5643 
153	2	52.8734	16.1429	3.7377 
153	2	52.8734	24.1429	3.8712 
153	2	52.8734	32.1429	3.3322 
154	4	31.5318	0	2.5257 
154	4	31.5318	8.8571	2.7726 
154	4	31.5318	16	2.6391 
154	4	31.5318	24	2.8332 
154	4	31.5318	33.2857	2.0794 
155	4	32.5038	0	1.7047 
155	4	32.5038	10.7143	1.0986 
155	4	32.5038	15.7143	2.7726 
155	4	32.5038	31.7143	2.4849 
156	3	30.5818	0	2.7726 
156	3	30.5818	7.2857	3.0910 
156	3	30.5818	15.2857	3.2958 
156	3	30.5818	23.2857	2.8904 
156	3	30.5818	32.1429	1.9459 
156	3	30.5818	39.1429	1.6094 
157	1	28.1232	0	1.7918 
157	1	28.1232	8.5714	3.4965 
157	1	28.1232	16.5714	2.8332 
157	1	28.1232	24.5714	2.8904 
157	1	28.1232	32.5714	2.5649 
158	1	44.2053	0	3.9318 
158	1	44.2053	8	5.3132 
158	1	44.2053	15.5714	4.5326 
158	1	44.2053	24.4286	3.2581 
158	1	44.2053	33.5714	3.1355 
159	3	37.3415	0	3.0910 
159	3	37.3415	9.5714	3.4657 
159	3	37.3415	17.8571	3.5553 
159	3	37.3415	24	3.3673 
159	3	37.3415	32.5714	3.1355 
160	1	32.3806	0	4.3758 
160	1	32.3806	7.8571	4.6151 
160	1	32.3806	16.5714	3.1355 
160	1	32.3806	23.8571	3.9318 
160	1	32.3806	34.8571	2.9444 
161	2	35.4196	0	3.3499 
161	2	35.4196	7.2857	4.1431 
161	2	35.4196	15.2857	4.2905 
161	2	35.4196	23.2857	4.1897 
161	2	35.4196	31.2857	4.8040 
161	2	35.4196	39.2857	4.1431 
162	4	51.3785	0	5.0594 
162	4	51.3785	8	5.7838 
162	4	51.3785	16	5.6525 
162	4	51.3785	24	4.3307 
162	4	51.3785	31.8571	3.4657 
163	3	28.2437	0	1.9459 
163	3	28.2437	8	2.8904 
163	3	28.2437	16.1429	0.6931 
163	3	28.2437	22	1.3863 
164	2	30.3217	0	3.5973 
164	2	30.3217	8	3.3322 
164	2	30.3217	16	2.6391 
164	2	30.3217	23.5714	2.6391 
164	2	30.3217	31.8571	3.6889 
164	2	30.3217	38.8571	2.1972 
165	2	31.7317	0	3.6507 
165	2	31.7317	8	4.7185 
165	2	31.7317	16.1429	4.6052 
165	2	31.7317	26.1429	4.4427 
165	2	31.7317	33	4.3175 
166	1	27.7728	0	3.0445 
166	1	27.7728	8	2.6391 
166	1	27.7728	25.8571	1.9459 
167	1	42.9843	0	2.6391 
167	1	42.9843	8	2.8904 
167	1	42.9843	17	2.7081 
167	1	42.9843	26	2.0794 
167	1	42.9843	33	2.1972 
168	4	35.0089	0	3.8395 
168	4	35.0089	7.7143	2.9444 
168	4	35.0089	15.8571	2.9957 
168	4	35.0089	23.7143	2.6391 
168	4	35.0089	32	1.7918 
169	2	34.9651	0	3.9220 
169	2	34.9651	4	3.7842 
169	2	34.9651	20	3.0910 
170	3	37.3224	0	3.8286 
170	3	37.3224	9	2.9957 
170	3	37.3224	17.8571	2.7081 
170	3	37.3224	24.7143	2.3979 
170	3	37.3224	33.5714	1.9459 
171	3	39.1622	0	2.8904 
171	3	39.1622	9.7143	3.4965 
171	3	39.1622	16	3.2189 
171	3	39.1622	24	3.1355 
172	2	52.5147	0	3.9416 
172	2	52.5147	2.1429	3.8067 
172	2	52.5147	10.7143	3.1781 
172	2	52.5147	27	2.0794 
172	2	52.5147	36	1.7918 
173	4	27.2827	0	3.3322 
173	4	27.2827	9	3.0445 
173	4	27.2827	19	3.0445 
173	4	27.2827	34.7143	2.4849 
174	3	43.2991	0	2.3979 
174	3	43.2991	7.1429	4.6540 
174	3	43.2991	15.7143	4.5747 
174	3	43.2991	24.1429	3.9120 
174	3	43.2991	32.1429	3.4657 
175	1	44.293	0	3.1570 
175	1	44.293	8	3.2581 
175	1	44.293	16	2.8904 
175	1	44.293	24	2.8332 
175	1	44.293	31.7143	3.4965 
175	1	44.293	39.7143	3.1781 
176	2	39.2115	0	3.4340 
176	2	39.2115	7.7143	3.5264 
176	2	39.2115	17.7143	1.9459 
176	2	39.2115	28.8571	2.8332 
176	2	39.2115	36	2.1972 
177	3	28	0	3.7136 
177	3	28	8	4.7005 
177	3	28	15	4.7449 
177	3	28	22.7143	4.6728 
177	3	28	30.7143	4.5218 
177	3	28	39.7143	4.1589 
178	4	45.6756	0	2.7726 
178	4	45.6756	7.8571	5.2204 
178	4	45.6756	18.5714	3.2958 
178	4	45.6756	24.8571	1.0986 
178	4	45.6756	25.5714	5.4596 
179	3	38.6393	0	3.4812 
179	3	38.6393	8	3.2958 
179	3	38.6393	17.1429	3.3673 
179	3	38.6393	24.1429	3.3322 
179	3	38.6393	32.7143	2.7081 
180	2	35.4086	0	2.8332 
180	2	35.4086	15.8571	2.8332 
180	2	35.4086	24	2.4849 
180	2	35.4086	33.2857	2.6391 
181	4	40.2163	0	3.6636 
181	4	40.2163	7.8571	4.7622 
181	4	40.2163	15.8571	4.5850 
181	4	40.2163	23.8571	4.5326 
181	4	40.2163	31.8571	4.7362 
182	4	44.8515	0	3.4500 
182	4	44.8515	8	4.2905 
182	4	44.8515	17.2857	3.7612 
182	4	44.8515	33.1429	4.1897 
183	1	24.898	0	2.1972 
183	1	24.898	16.8571	2.0794 
183	1	24.898	33	2.3026 
184	2	26.5298	0	3.7728 
184	2	26.5298	16.1429	2.9957 
185	3	32.5996	0	4.4427 
185	3	32.5996	15.5714	3.9890 
185	3	32.5996	33	3.0910 
186	2	40.7009	0	2.4849 
186	2	40.7009	7	3.1781 
186	2	40.7009	25.8571	3.3322 
186	2	40.7009	32	3.7136 
187	4	58.4504	0	3.6763 
187	4	58.4504	17	3.9890 
187	4	58.4504	32.1429	3.9703 
188	4	29.9411	0	2.6391 
188	4	29.9411	17.8571	3.5835 
188	4	29.9411	32	3.2958 
189	3	40.6352	0	5.1985 
189	3	40.6352	16.2857	3.5553 
189	3	40.6352	35.2857	3.5553 
190	1	39.5154	0	4.0073 
190	1	39.5154	17	5.0039 
190	1	39.5154	31.4286	4.3175 
190	1	39.5154	38.4286	3.7377 
191	2	50.0726	0	3.6507 
191	2	50.0726	7.7143	3.3673 
191	2	50.0726	15.7143	3.5264 
191	2	50.0726	23.1429	3.8501 
191	2	50.0726	31.1429	3.5264 
191	2	50.0726	39.1429	3.3322 
192	2	35.3539	0	3.8607 
193	4	43.3539	0	2.5257 
193	4	43.3539	16.1429	3.0445 
