HatchData
MainCurve1
X,Y
-0.618079423904419,1.75510632991791
-0.663728296756744,1.71057593822479
-0.757937014102936,1.62526834011078
-0.855851709842682,1.54503798484802
-0.957261860370636,1.46997177600861
-1.0619570016861,1.40015709400177
-1.16972649097443,1.33568108081818
-1.28035998344421,1.27663087844849
-1.3936470746994,1.22309374809265
-1.50937712192535,1.17515683174133
-1.62733960151672,1.13290727138519
-1.74732410907745,1.09643244743347
-1.8691201210022,1.06581926345825
-1.99251711368561,1.04115509986877
-2.11730480194092,1.0225270986557
-2.24327230453491,1.01002252101898
-2.37020945549011,1.00372838973999
-2.4339759349823,1.00293755531311
-2.50025868415833,1.00377631187439
-2.63156390190125,1.01042580604553
-2.76105332374573,1.02357017993927
-2.88856601715088,1.04304802417755
-3.01394033432007,1.06869792938232
-3.1370153427124,1.10035872459412
-3.25762915611267,1.13786888122559
-3.37562084197998,1.18106710910797
-3.4908287525177,1.22979211807251
-3.60309147834778,1.28388237953186
-3.71224808692932,1.34317672252655
-3.8181369304657,1.40751373767853
-3.92059659957886,1.47673201560974
-4.01946592330933,1.55067014694214
-4.11458349227905,1.62916696071625
-4.20578765869141,1.71206092834473
-4.29291772842407,1.79919075965881
-4.37581157684326,1.89039516448975
-4.45430850982666,1.98551261425018
-4.52824687957764,2.08438205718994
-4.59746503829956,2.1868417263031
-4.66180181503296,2.29273056983948
-4.72109603881836,2.40188717842102
-4.77518653869629,2.51415014266968
-4.82391166687012,2.6293580532074
-4.86710977554321,2.74734950065613
-4.90462017059326,2.86796355247498
-4.93628072738647,2.99103832244873
-4.96193075180054,3.11641263961792
-4.98140859603882,3.24392533302307
-4.99455308914185,3.37341499328613
-5.00120258331299,3.50471997261047
-5.00204133987427,3.57100296020508
MainCurve2
X,Y
8.67712240518398,3.6422466104384
8.67639446258545,3.68735456466675
8.67059326171875,3.77715563774109
8.6590576171875,3.86638116836548
8.64185810089111,3.95500326156616
8.619065284729,4.0429949760437
8.59074687957764,4.13032913208008
8.55697536468506,4.21697759628296
8.51781845092773,4.30291318893433
8.47334671020508,4.38810873031616
8.42363166809082,4.47253656387329
8.36874103546143,4.5561695098877
8.30874538421631,4.63898038864136
8.2437162399292,4.72094106674194
8.17372131347656,4.80202436447144
8.09883117675781,4.88220357894897
8.01911640167236,4.96145009994507
7.93464612960815,5.03973770141602
7.8454909324646,5.11703824996948
7.75172090530396,5.19332456588745
7.653404712677,5.26856899261475
7.55061388015747,5.34274482727051
7.44341707229614,5.41582345962524
7.33188486099243,5.48777866363525
7.21608686447144,5.5585823059082
7.09609317779541,5.62820720672607
6.97197341918945,5.69662618637085
6.84379816055298,5.76381158828735
6.71163702011108,5.82973575592041
6.57555961608887,5.894371509552
6.43563652038574,5.95769166946411
6.29193687438965,6.01966857910156
6.14453125,6.08027505874634
5.99348878860474,6.13948345184326
5.83888053894043,6.19726610183716
5.68077564239502,6.25359630584717
5.5192437171936,6.30844593048096
5.35435581207275,6.36178827285767
5.18618106842041,6.41359519958496
5.01478910446167,6.46384000778198
4.84025096893311,6.5124945640564
4.5726957321167,6.58243560791016
4.20559406280518,6.6698694229126
3.82716417312622,6.7504506111145
3.43796467781067,6.8239598274231
3.03855514526367,6.89017724990845
2.62949514389038,6.94888353347778
2.21134400367737,6.99986028671265
1.78466105461121,7.04288721084595
1.35000586509705,7.07774591445923
0.90793764591217,7.1042160987854
0.459015935659409,7.12207937240601
0.0038000401109457,7.13111591339111
-0.225993394851685,7.13225603103638
-0.455786824226379,7.13111591339111
-0.911002695560455,7.12207937240601
-1.35992443561554,7.1042160987854
-1.80199265480042,7.07774591445923
-2.23664784431458,7.04288768768311
-2.66333079338074,6.99986028671265
-3.08148193359375,6.94888401031494
-3.49054193496704,6.89017724990845
-3.88995146751404,6.8239598274231
-4.27915096282959,6.75045108795166
-4.6575813293457,6.66986989974976
-5.02468252182007,6.58243560791016
-5.29223775863647,6.5124945640564
-5.4667763710022,6.46384000778198
-5.63816785812378,6.41359567642212
-5.80634260177612,6.36178874969482
-5.97123098373413,6.30844640731812
-6.13276243209839,6.25359678268433
-6.2908673286438,6.19726657867432
-6.44547605514526,6.13948392868042
-6.59651803970337,6.0802755355835
-6.74392366409302,6.01966905593872
-6.88762331008911,5.95769214630127
-7.02754688262939,5.89437198638916
-7.16362428665161,5.82973623275757
-7.29578542709351,5.76381206512451
-7.42396068572998,5.69662666320801
-7.54807996749878,5.62820768356323
-7.6680736541748,5.55858278274536
-7.7838716506958,5.48777914047241
-7.89540386199951,5.4158239364624
-8.00260066986084,5.34274482727051
-8.10539150238037,5.2685694694519
-8.20370769500732,5.19332504272461
-8.29747867584229,5.11703872680664
-8.38663387298584,5.03973817825317
-8.47110366821289,4.96145057678223
-8.55081844329834,4.88220357894897
-8.62570762634277,4.80202484130859
-8.69570255279541,4.7209415435791
-8.76073265075684,4.63898038864136
-8.82072830200195,4.55616998672485
-8.87561893463135,4.47253704071045
-8.92533397674561,4.38810920715332
-8.96980571746826,4.30291318893433
-9.00896167755127,4.21697759628296
-9.04273414611816,4.13032913208008
-9.07105159759521,4.04299545288086
-9.09384536743164,3.95500349998474
-9.11104488372803,3.86638116836548
-9.12257957458496,3.77715587615967
-9.12838077545166,3.68735456466675
-9.12910938262939,3.64224672317505
-9.12842273712158,3.5988872051239
-9.12294769287109,3.51235294342041
-9.11203193664551,3.42609453201294
-9.09571552276611,3.34014749526978
-9.07403469085693,3.25454783439636
-9.04702854156494,3.16933131217957
-9.01473331451416,3.08453345298767
-8.97718715667725,3.00019001960754
-8.93442916870117,2.91633701324463
-8.88649654388428,2.83301019668579
-8.83342552185059,2.75024509429932
-8.77525615692139,2.66807770729065
-8.7120246887207,2.58654356002808
-8.64376926422119,2.50567841529846
-8.57052803039551,2.42551827430725
-8.49233818054199,2.34609866142273
-8.40923881530762,2.26745533943176
-8.32126617431641,2.18962430953979
-8.22845840454102,2.11264109611511
-8.1308536529541,2.03654170036316
-8.028489112854,1.96136140823364
-7.9214038848877,1.88713645935059
-7.80963468551636,1.81390237808228
-7.69321918487549,1.74169492721558
-7.57219552993774,1.67054998874664
-7.44660186767578,1.60050320625305
-7.31647491455078,1.53159046173096
-7.18185377120972,1.46384727954865
-7.04277515411377,1.39730966091156
-6.89927768707275,1.33201313018799
-6.75139808654785,1.26799368858337
-6.59917545318604,1.20528697967529
-6.5214467048645,1.17443704605103
-6.44274759292603,1.14396750926971
-6.28278112411499,1.08429634571075
-6.11946535110474,1.02632784843445
-5.9528923034668,0.970076978206635
-5.78315305709839,0.915558397769928
-5.61033821105957,0.862786948680878
-5.43453979492188,0.811777532100677
-5.25584840774536,0.762544870376587
-5.0743556022644,0.715103805065155
-4.89015245437622,0.669469177722931
-4.6089653968811,0.604436635971069
-4.22541475296021,0.524187207221985
-3.83266472816467,0.451430052518845
-3.43144536018372,0.386283606290817
-3.02248620986938,0.328866392374039
-2.60651707649231,0.279296875
-2.18426775932312,0.237693533301353
-1.75646781921387,0.204174891114235
-1.32384717464447,0.178859427571297
-0.88713538646698,0.161865621805191
-0.447062343358994,0.153311967849731
-0.225993394851685,0.152237221598625
0.0038000566419214,0.153377071022987
0.459015995264053,0.162413746118546
0.90793776512146,0.180276945233345
1.35000598430634,0.206747382879257
1.78466129302979,0.241605788469315
2.21134424209595,0.284632861614227
2.62949538230896,0.335609316825867
3.03855538368225,0.394315898418427
3.43796491622925,0.460533291101456
3.8271644115448,0.534042239189148
4.20559453964233,0.614623427391052
4.57269620895386,0.702057600021362
4.84025144577026,0.771998584270477
5.01478958129883,0.820653200149536
5.18618154525757,0.870897769927979
5.35435628890991,0.922704815864563
5.51924419403076,0.976046919822693
5.68077611923218,1.03089666366577
5.83888101577759,1.08722674846649
5.99348926544189,1.14500963687897
6.14453172683716,1.2042179107666
6.29193735122681,1.26482427120209
6.4356369972229,1.32680118083954
6.57556009292603,1.39012134075165
6.71163749694824,1.45475733280182
6.84379863739014,1.52068161964417
6.97197389602661,1.58786690235138
7.09609365463257,1.65628576278687
7.21608734130859,1.72591078281403
7.33188533782959,1.79671454429626
7.4434175491333,1.8686695098877
7.55061388015747,1.9417484998703
7.65340518951416,2.01592397689819
7.75172090530396,2.09116864204407
7.84549140930176,2.16745495796204
7.93464660644531,2.2447555065155
8.01911640167236,2.32304286956787
8.09883117675781,2.40228962898254
8.17372131347656,2.4824686050415
8.2437162399292,2.56355214118958
8.30874633789063,2.64551305770874
8.36874103546143,2.72832345962524
8.42363166809082,2.81195664405823
8.47334766387939,2.89638447761536
8.51781845092773,2.98158001899719
8.55697536468506,3.06751585006714
8.59074687957764,3.15416431427002
8.619065284729,3.24149823188782
8.64185810089111,3.32948994636536
8.6590576171875,3.41811227798462
8.67059230804443,3.50733757019043
8.67639350891113,3.59713888168335
8.67712211608887,3.64224672317505
MainCurve3
X,Y
-9.5055316085744,-1.21391088790373
-9.537237865373,-1.19013477894009
-9.60273341627603,-1.14289455128677
-9.67095313465511,-1.09605207044042
-9.74183331623709,-1.04958466199873
-9.815308097282,-1.00347032639283
-9.89131161404978,-0.957686389220406
-9.96978124200077,-0.912210715945886
-10.050651117395,-0.867020902100329
-10.1763126549277,-0.799723276081348
-10.3516570470946,-0.710784552669555
-10.5354319979824,-0.622587066266217
-10.7271203152721,-0.534951581119813
-10.9262004877107,-0.447699401345588
-11.1321553229792,-0.36065183105875
-11.3444643895583,-0.273629904441194
-11.5626083356619,-0.186454925608118
-11.8996276946106,-0.0550141148231091
-12.364564154254,0.122445475158123
-12.8434928795818,0.303735959394185
-13.3322590563065,0.490288524563443
-13.7027911818509,0.634516348577435
-13.9507228141728,0.733057681362212
-14.1987764563737,0.833719340695167
-14.4464338364011,0.936679752527704
-14.693175602469,1.04211815261133
-14.9384813230581,1.15021296689746
-15.1818316463825,1.26114289127085
-15.4227083003895,1.37508770134973
-15.6605919332933,1.49222528321879
-15.8949631933078,1.61273487262951
-16.06812328472,1.70543700695596
-16.1821960432118,1.7683854666676
-16.2950972909183,1.83227761340818
-16.4067644032998,1.8971355817133
-16.5171304368827,1.96298150611853
-16.6261327671274,2.02983860089287
-16.7337044505605,2.0977284607052
-16.8397807031754,2.16667322009108
-16.9442978206991,2.23669609331954
-17.0471899393914,2.30781867505942
-17.1483922752458,2.38006417957976
-17.2478400442557,2.45345420154938
-17.3454684624147,2.5280108755039
-17.441212745716,2.6037574157123
-17.5350081101532,2.68071541684346
-17.6267886919863,2.75890755329968
-17.7164907869421,2.83835649948324
-17.8040485312806,2.91908438992972
-17.8893971409953,3.00111281930799
-17.9724718320796,3.08446554175376
-18.0532078205269,3.16916361206919
-18.1315403223307,3.25523024452329
-18.2074045534843,3.34268757365164
-18.2807346502479,3.43155719412309
-18.3514669083482,3.52186286007339
-18.4195354640453,3.61362562630465
-18.4848744535992,3.70686870708592
-18.547423411937,3.80161423695274
-18.6071110766516,3.89788435044072
-18.6638769826701,3.99570172195214
-18.717656345986,4.09508848602258
-18.7683822231258,4.19606677718762
-18.8159898300831,4.29865926984955
-18.860414382851,4.40288863841067
-18.9015910974233,4.50877647753983
-18.9394551897933,4.61634546163935
-18.9739440354212,4.72561772524478
-19.0049885313668,4.83661648262515
-19.0325260530904,4.94936332844931
-19.0564918165854,5.06388039725284
-19.0768210378453,5.18019090330476
-19.0934489328635,5.29831644127392
-19.1063085581665,5.4182791456959
-19.1153372892146,5.54010277070644
-19.1204681825345,5.66380837110768
-19.1216364541196,5.7894186213019
-19.118781638897,5.91695565582468
-19.1118324744595,6.04644268894506
-19.1007284957344,6.17790131533187
-19.0854027592482,6.31135420938742
-19.0657904809943,6.44682296578057
-19.0418268769662,6.5843302589136
-19.0134471631572,6.72389984292226
-18.9805865555609,6.86555223274197
-18.9431802701707,7.00931118250845
-18.90116352298,7.15519720715713
-18.8544715299822,7.30323514055719
-18.8030373477039,7.45344549764404
-18.7467983516055,7.60585095281997
-18.6856897576803,7.76047418048729
-18.6196446224549,7.91733785504829
-18.5486003213896,8.07646249143838
-18.472489911011,8.23787292352676
-18.3912507667794,8.40159074598226
-18.3048159452213,8.56763755347375
-18.2131206623302,8.73603602040352
-18.1161001340995,8.90680774144043
-18.0136906562561,9.07997755045366
-17.9604446380716,9.1674674011533
-17.8528956722301,9.34337852380963
-17.6396321212877,9.69695775456966
-17.4287331865849,10.052474027126
-17.2201038515787,10.4094425411627
-17.0136480199927,10.7673795760976
-16.809270675284,11.125798172148
-16.5063935675281,11.6632700447411
-15.9127345260418,12.7316500903289
-15.3330515542383,13.7803627912572
-14.9530879570715,14.4621129654027
-14.6709795220867,14.9615361112071
-14.4840916996834,15.2879136173443
-14.2980417504318,15.6084670412912
-14.1127314185884,15.9227148219327
-13.9280667673438,16.2301667602855
-13.743952780155,16.5303434547011
-13.5602922810121,16.8227568656634
-13.3769913331057,17.1069232725902
-13.1939527604258,17.3823546359651
-13.056789902261,17.5829064850862
-12.9653807487322,17.7136254940647
-12.8739834722713,17.8418891891945
-12.782585116077,17.9676371054026
-12.6911759625482,18.0908066181496
-12.5997441346171,18.2113372623624
-12.5082745160156,18.3291707324353
-12.416758468876,18.4442444038286
-12.325183036397,18.5564978114694
-12.2335352617774,18.6658726497519
-12.1418054274161,18.7723041346695
-12.0499794967785,18.8757339606163
-11.9580455927965,18.9761038219863
-11.8659929181359,19.0733489347731
-11.7738085159952,19.1674109933707
-11.6814815890401,19.2582295327063
-11.5889991804693,19.3457419282402
-11.4963504929483,19.4298898743665
-11.4035225696757,19.5106107465456
-11.3105035335838,19.5878440797047
-11.2172815076047,19.6615315682378
-11.1238446146705,19.7316127470722
-11.0301809777133,19.7980228322012
-10.9362787196652,19.8607035180191
-10.8421259634584,19.9195964989198
-10.7477097522916,19.9746369908968
-10.6530203685638,20.0257666883442
-10.5580437757403,20.0729251261892
-10.4627691764865,20.1160518393591
-10.3671836140012,20.1550842033141
-10.27127629095,20.1899639124483
-10.1750342505315,20.2206283422221
-10.0784466954114,20.2470191870295
-9.98150066878825,20.2690738223308
-9.88418429359426,20.2867317830534
-9.78648677249498,20.2999347635912
-9.68839514868912,20.3086201394046
-9.58989646537533,20.3127252859538
-9.49098100495263,20.3121940571
-9.39163581061975,20.3069616688365
-9.29184900530877,20.2969719750243
-9.1916076322184,20.2821601916568
-9.09090143388093,20.2624658536613
-8.98971745349505,20.2378328148987
-8.88804435385962,20.2081941318955
-8.78586971804001,20.1734958179797
-8.68318166896841,20.1336709296777
-8.5799683295769,20.0886633208506
-8.4762172829309,20.0384103669587
-8.37191773169602,19.9828516029291
-8.26705671907089,19.9219265636892
-8.1616229078544,19.8555747841661
-8.05560388111193,19.7837379587538
-7.94898776177564,19.706349143979
-7.84176267277765,19.6233543531695
-7.73391727691679,19.5346888023187
-7.62543861739178,19.4402941858208
-7.51631589686816,19.3401100386029
-7.40653615854465,19.2340737361253
-7.29608752535336,19.1221248133153
-7.18495866009314,19.004204964567
-7.0731371458294,18.8802494058738
-6.96061110549429,18.7502019910966
-6.84736920188663,18.6140000956959
-6.73339847820511,18.4715832545987
-6.61868759724861,18.3228910027324
-6.50322468194925,18.167862875024
-6.38699785523915,18.0064384064009
-6.26999470018372,17.8385549723233
-6.15220333971508,17.6641542671853
-6.03361243663209,17.4831736664473
-5.91420957400016,17.2955548645034
-5.79398233488471,17.1012373962807
-5.67291992195129,16.9001564777727
-5.55100937839862,16.6922559628403
-5.42823936702553,16.477473226944
-5.30459801076413,16.2557478050108
-5.18007289267987,16.027019231968
-5.11747499563971,15.9100108959197
-5.08394314453945,15.6784402467813
-5.0168814402777,15.2333179755456
-4.94981757654906,14.8118936939112
-4.88274399521946,14.4137689802375
-4.81565367802148,14.0385443331509
-4.74853906682104,13.685821331011
-4.68139395315085,13.3552015521774
-4.61421023901006,13.0462854952762
-4.54698117606469,12.7586758184006
-4.479699476114,12.4919730201767
-4.42919953319704,12.3054263935414
-4.39551292951705,12.1873888538478
-4.36180905010198,12.074352639461
-4.32808708515175,11.9662691623761
-4.29434622486626,11.863089834588
-4.26058538951208,11.7647628288916
-4.2268040392225,11.6712384775485
-4.19300109426404,11.5824681925538
-4.15917547490331,11.4984023061691
-4.12532664127355,11.4189889911891
-4.09145351364131,11.3441807393425
-4.05755528220657,11.2739257234238
-4.02363086723582,11.2081753554283
-3.989679458929,11.146878887884
-3.95570024748601,11.0899877327862
-3.92169215317346,11.0374522223963
-3.8876546361246,10.9892205295092
-3.85358634667259,10.9452440661199
-3.81948701488412,10.9054731644901
-3.785355021159,10.8698581568814
-3.75118982563053,10.8383493755554
-3.71699088843194,10.8108949933069
-3.68275658996313,10.7874475018644
-3.64848666029071,10.7679561537561
-3.61417974974786,10.7523712812436
-3.57983531846789,10.7406432165886
-3.54545201678399,10.7327222920526
-3.51102957476276,10.728557760164
-3.47656664273746,10.7280999531843
-3.4420626808413,10.7313002831085
-3.40751633940754,10.7381069227316
-3.37292707856943,10.7484723637818
-3.33829408852688,10.7623447790541
-3.30361601961308,10.7796755805435
-3.26889233196135,10.8004140207782
-3.23412194583821,10.8245115117532
-3.19930432137695,10.8519173059968
-3.16443810891078,10.8825817357706
-3.12952276857296,10.9164551333362
-3.09455722063004,10.9534867512218
-3.0595403853486,10.9936290811559
-3.02447199279527,11.0368292161998
-2.98935042336988,11.0830396480821
-2.95417540713908,11.1322107090644
-2.91894559443606,11.1842905719415
-2.88366017546074,11.2392306487083
-2.83062636808704,11.3268942069242
-2.75971163503488,11.4533245146682
-2.6885588207586,11.5902984194805
-2.61716090699083,11.7374164199874
-2.54551033559744,11.8942811742818
-2.47360035824444,12.0604942607235
-2.40142368673108,12.2356550982051
-2.32897316782331,12.4193674245533
-2.25624164828707,12.6112306586606
-2.1832219748883,12.8108474586203
-2.10990712935962,13.0178194027919
-2.03628982350028,13.2317469898016
-1.96236303904293,13.452231798009
-1.88811962275349,13.6788754057739
-1.81355242139791,13.9112783117223
-1.70107874813476,14.269812439251
-1.54991390668453,14.7642979640218
-1.39732530172337,15.2746480122668
-1.24325590982884,15.7976773703298
-1.00925027455138,16.5990123421923
-0.771591361170398,17.4109330207275
-0.611027372617796,17.9527799732306
-0.448696957023705,18.4913596523359
-0.284542989740673,19.0234825254537
-0.160196454717466,19.4164191199349
-0.0766991608140675,19.6746999973054
0.00728615046246972,19.9295710764638
0.0917666207475207,20.1806371749699
0.176749386404294,20.4274966319831
0.262241566925193,20.6697542650634
0.348250332415095,20.9070084133701
0.434782802366398,21.1388617349961
0.52184609627149,21.3649168880346
0.609447434847766,21.584772211645
0.697593903845938,21.7980325233871
0.786292589016732,22.0042961624202
0.875550711077546,22.2031679463044
0.965375355779095,22.3942462141989
1.05577374383879,22.5771336241968
1.14675289352398,22.7514306749242
1.23832009303544,22.9167400244743
1.30738551263355,23.0345821324148
1.35361672938463,23.1101289219363
1.39999883888433,23.1832031218739
1.44653278589942,23.2537572239562
1.49321965016333,23.3217394009779
1.54006024147616,23.3871021446675
1.5870552346713,23.4497914683528
1.63420584444887,23.5097620232294
1.68151274564228,23.5669641415588
1.72897688301828,23.6213438366689
1.77659920134365,23.6728536002881
1.82438064538514,23.7214459241451
1.87232188997616,23.7670668215677
1.92042401485015,23.8096687842844
1.96868782980718,23.8492021445568
2.01711427961402,23.8856150751797
2.06570430903745,23.9188600678816
2.11445859291085,23.9488852954572
2.16337807600099,23.9756432496352
2.21246410797466,23.9990821032101
2.26171695876526,24.0191543479106
2.31113770810617,24.0358081565314
2.3607274357309,24.0489938613342
2.41048695143949,24.0586617945804
2.46041679509867,24.064760129065
2.5105185863086,24.0672435159833
2.56079259500266,24.0660601281301
2.61123990091427,24.0611581383001
2.66186158377688,24.0524921976886
2.71265818345722,24.0400061601568
2.76363077968873,24.0236568363669
2.81478045220483,24.0033902396467
2.86610774087229,23.9791567022579
2.9176137254245,23.9509065564621
2.96929921566158,23.9185922939878
3.02116529131695,23.8821620876298
3.07321276219069,23.8415662696497
3.1254424380829,23.7967573317761
3.17785512879366,23.7476812873368
3.23045191405641,23.6942906280602
3.28323360367121,23.6365356862082
3.33620100743818,23.5743646345753
3.38935520509074,23.5077299648902
3.44269700642897,23.4365820094144
3.49622749118631,23.3608711004096
3.54994719922951,23.2805454106705
3.60385694035863,23.1955552724588
3.65795806424046,23.1058510180362
3.71225138067511,23.011385139131
3.76673742952928,22.9121058085381
3.82141756046979,22.8079633585191
3.87629231336335,22.6989081213357
3.93136249801005,22.5848904292494
3.98662946407668,22.465860614522
4.04209375142997,22.3417690094149
4.09775616987001,22.2125637867231
4.1536180690636,22.078197438175
4.20967998887745,21.9386202960323
4.26594273911164,21.7937805330896
4.32240739949964,21.6436306410755
4.37907504977486,21.4881187927848
4.43594622980405,21.3271953204791
4.49302201932063,21.1608105564201
4.55030295819133,20.9889169923362
4.60779066601632,20.8114606415553
4.66548514279559,20.6283961552728
4.72338800812931,20.4396695468166
4.7814998018842,20.2452354673821
4.8398216037937,20.0450399302971
4.89835449359125,19.8390354272902
4.95709847127686,19.6271701311561
5.01605569631742,19.4093965336234
5.10489130518543,19.0715479393906
5.22409117793011,18.5999354878708
5.34415807662932,18.1037871735982
5.46509793981697,17.5827078141327
5.58691886549391,17.0362979081006
5.70962733206077,16.4641579541281
5.83323089765167,15.8658884508413
5.89537056407502,15.5568312024199
5.95537844269503,15.8047280297109
6.07424575753935,16.2830197123075
6.1916079239645,16.7383389861764
6.3074962542403,17.1711263825622
6.42194260050333,17.5818181137759
6.53497773515671,17.9708503921282
6.64663351033698,18.3386594299301
6.75694069844728,18.6856835989593
6.86593115162415,19.0123569520597
6.94682856022115,19.2442728982254
7.00036498351243,19.392753522337
7.05358990370548,19.5363904622245
7.10650709986736,19.6752420234937
7.15912035106511,19.80936003335
7.21143397623249,19.9388027973992
7.26345175443657,20.0636221428466
7.31517746474438,20.1838720563644
7.36661488622298,20.2996108435584
7.41776833780615,20.4108881721669
7.46864159856092,20.5177623477961
7.51923844755435,20.6202873571178
7.56956320372021,20.7185171868044
7.61961910625884,20.8125058235278
7.66941101397071,20.9023094134273
7.71894162618943,20.9879797837079
7.76821580171551,21.0695773994425
7.81723731961598,21.1471497689026
7.86600941909119,21.2207573571609
7.91453695894161,21.2904498319559
7.96282371823431,21.3562854988934
8.0108729361696,21.4183183446456
8.05868893168126,21.4766023558846
8.10627602370306,21.5311915192826
8.15363745143532,21.5821419809785
8.20077753381183,21.6295077276445
8.24770004989962,21.6733405864859
8.29440877876575,21.7137010225755
8.34090803934399,21.7506387036515
8.38720161070139,21.7842119353201
8.433293271905,21.8144703853193
8.47918680202186,21.8414745187222
8.52488651998575,21.8652740032671
8.57039620486372,21.8859271445597
8.61571963572283,21.9034857698056
8.66086113149682,21.9180060251435
8.70582393138604,21.9295440567126
8.75061235432427,21.9381516917181
8.79523017937854,21.9438829168322
8.83968172548262,21.9467960376607
8.88397023183686,21.9469428814089
8.92810001737501,21.9443795942158
8.97207540103085,21.9391580032867
9.0158996220047,21.9313364142275
9.05957699923035,21.9209688137104
9.10311185164155,21.9081070289405
9.1465063387052,21.8928093655238
9.18976693882194,21.8751254911986
9.23289473172524,21.8551158710378
9.27589619581573,21.8328323322466
9.31877457029374,21.808328861497
9.36153201462618,21.7816594454614
9.40417500721368,21.7528823897456
9.44670570752313,21.7220495215547
9.48912843448831,21.6892148275611
9.53144858677644,21.6544344539036
9.57366724412094,21.6177623872544
9.61579088492249,21.5792547737526
9.67880412864068,21.5181656150294
9.76252342059027,21.4307979037768
9.84592743037458,21.3370640841458
9.92905070946378,21.237404687381
10.0119224106608,21.1322537663265
10.094574925969,21.02204969276
10.1770395676581,20.9072308384593
10.2593465682646,20.7882312562682
10.3415293995252,20.6654914774315
10.4236172142428,20.5394455547931
10.5466420427084,20.345136724438
10.7106373566586,20.078567813161
10.9570627608279,19.6697699344059
11.2047579315258,19.260723716959
11.3293462140165,19.0597961205998
11.4127513035342,18.9281766139301
11.4964705954838,18.7989325208343
11.5805343224016,18.6725022130903
11.6649737965575,18.549321903009
11.7498214099548,18.429829962368
11.7924076724834,18.3716022492945
11.8137675433675,18.343336835204
11.8567161005193,18.2902549796922
11.8999583451675,18.2416907289047
11.943479161044,18.1975469068318
11.9872645116139,18.1577263374636
12.0313025198094,18.1221318447903
12.0755780693623,18.090666252802
12.1200771237379,18.063230226022
12.1647867261348,18.0397287479074
12.2096928400183,18.0200646424482
12.2547814288536,18.0041385741678
12.3000384561059,17.9918555265233
12.3454509649741,17.9831161640377
12.3910049189232,17.9778233107014
12.4366862814186,17.9758797905045
12.4824820956589,17.9771884274371
12.5283772453759,17.9816520454894
12.5743587737683,17.9891734686515
12.620411564568,17.9996533614467
12.6665248204405,18.012998866799
12.7126812656506,18.0291063302977
12.7588701028641,18.0478850543338
12.8050762158126,18.0692313844968
12.8512855679615,18.0930524637104
12.8974841227759,18.1192489564982
12.9436589234546,18.1477236868501
12.9897959334628,18.1783816382232
